,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,wavelength
O[C@H]1C[C@H]2C([C@@H](C1)N2C)O,9.36287037037037,-0.17277777777777792,9.36287037037037,0.17166666666666708,0.4656357623118904,143.186,130.082,143.094628656,58.0,0.0,0.08517038667618693,-0.39300341463703403,0.39300341463703403,0.08517038667618693,1.2,1.7,2.0,2.0635940136917275,126.54153309698195,7.300964908321225,6.065255425631473,6.065255425631473,4.698377302757662,3.7796689830107213,3.7796689830107213,3.4159847812412245,3.4159847812412245,2.8618277183296836,2.8618277183296836,2.1478341107321346,2.1478341107321346,-0.12,217.32708943804897,6.581503027681661,1.9351762089800324,0.6540853906607299,60.26554258174613,10.213054789681411,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,19.88931522852921,12.083681658295921,12.207932775496605,10.213054789681411,0.0,0.0,4.899909730850478,0.0,37.133257679644544,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4522509370016,0.0,0.0,12.841643245852019,0.0,0.0,0.0,0.0,43.7,0.0,10.213054789681411,0.0,24.291614433792528,0.0,12.841643245852019,0.0,0.0,7.04767198267719,4.899909730850478,0.0,0.0,0.0,2.150185185185185,18.57064814814815,0.0,0.0,0.4606481481481475,1.143981481481481,0.0,2.0078703703703704,1.0,10.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,2.0,3.0,3.0,-0.8154000000000001,36.5866,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.73
C=C[C@@H]1CCC(=N1)O,8.732916666666666,0.17592592592592582,8.732916666666666,0.17592592592592582,0.5079442743441044,111.14399999999999,102.07199999999999,111.068413908,44.0,0.0,0.18085129909764008,-0.4965812930928248,0.4965812930928248,0.18085129909764008,1.875,2.625,2.875,2.5272520720275855,128.49022499567306,5.983127663125442,4.67044807293881,4.67044807293881,3.825698502695489,2.7087957901014525,2.7087957901014525,1.8870522506113045,1.8870522506113045,1.250631210597256,1.250631210597256,0.7680502158704984,0.7680502158704984,-0.79,92.21698662121833,5.348696255201109,1.9872284056064253,0.8858300949406248,48.55808365215524,5.106527394840706,0.0,5.897745344357611,0.0,0.0,0.0,0.0,4.992404732635669,0.0,6.578935683598497,6.076020106833881,6.4208216229260096,6.4208216229260096,6.041840829147961,5.106527394840706,5.897745344357611,0.0,0.0,4.992404732635669,18.88348407499998,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,17.04611356834628,0.0,0.0,12.841643245852019,17.64736052306805,0.0,0.0,0.0,32.59,0.0,0.0,0.0,11.939586173505571,0.0,12.841643245852019,0.0,6.076020106833881,0.0,11.571340416234166,5.106527394840706,0.0,0.0,3.861111111111111,8.732916666666666,0.0,0.27305555555555583,0.17592592592592582,3.3980555555555556,3.5589351851851854,0.0,0.5,8.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.2913,33.28279999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.01
C1OC[C@@H]2N(C1)CCO2,5.357777777777778,0.27662037037037,5.357777777777778,0.27662037037037,0.4469780606716733,129.159,118.07099999999998,129.078978592,52.0,0.0,0.13393628460156254,-0.3759870247872865,0.3759870247872865,0.13393628460156254,1.2222222222222223,2.111111111111111,3.0,1.9697731935234029,95.23098268032228,6.104448006685085,5.376594351550047,5.376594351550047,4.4663264951887856,3.4006303764246546,3.4006303764246546,2.4363246417898434,2.4363246417898434,1.8792744679808444,1.8792744679808444,1.3306693679162227,1.3306693679162227,-0.12,254.268989977729,5.648739038502517,2.2483885652559703,0.9561719188697472,54.53922342197125,9.473725907600098,6.22790117073487,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,13.08951281182515,19.820645893538753,9.473725907600098,0.0,0.0,4.899909730850478,0.0,6.22790117073487,32.910158705363905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.03796960694925,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,21.700000000000003,0.0,0.0,0.0,6.22790117073487,0.0,32.910158705363905,0.0,0.0,0.0,4.899909730850478,9.473725907600098,10.57449074074074,0.0,2.322916666666667,0.0,0.0,0.0,0.0,0.27662037037037,4.659305555555556,0.0,1.0,9.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,-0.32509999999999994,32.13199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.11
N[C@@H]1C(=O)[C@@]2(C([C@H]1CC2)(C)C)C,11.779143518518518,-0.18171296296296346,11.779143518518518,0.12789351851851838,0.5913090961565222,167.25199999999998,150.11599999999999,167.131014164,68.0,0.0,0.15571458670804242,-0.32124158064036795,0.32124158064036795,0.15571458670804242,1.4166666666666667,2.0,2.25,2.504932615566796,246.2231344031171,9.146264369941973,8.054512660405836,8.054512660405836,5.410519155292681,4.709942762145361,4.709942762145361,5.088997017736847,5.088997017736847,4.584512663336657,4.584512663336657,3.1561372191884747,3.1561372191884747,-0.37,547.8244801531363,8.238336796916188,1.9249379331164431,0.5980574371919344,73.51348054739702,5.733667477162185,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,20.771211599071872,24.17453976141019,5.41499046939678,6.041840829147961,4.794537184071822,5.783244946364939,0.0,0.0,22.48155446211714,39.654695674071846,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,11.8250857755129,4.794537184071822,16.747886984954953,33.61285484492389,0.0,0.0,0.0,0.0,43.09,0.0,4.794537184071822,0.0,16.87182176794152,11.701150992526333,12.841643245852019,0.0,0.0,0.0,20.771211599071872,5.733667477162185,0.0,0.0,11.779143518518518,0.0,5.875300925925927,0.7210648148148153,-0.18171296296296346,2.1742129629629634,6.465324074074074,0.0,0.9,12.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.3388999999999998,47.594400000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.81
N#Cc1c(OC)cc[nH]c1=O,10.871898148148148,-0.42421296296296274,10.871898148148148,0.0092592592592593,0.6237781921861627,150.13699999999997,144.08899999999997,150.042927432,56.0,0.0,0.2691868293695387,-0.49509919189187085,0.49509919189187085,0.2691868293695387,1.7272727272727273,2.4545454545454546,2.909090909090909,3.3958822453170283,348.19358577118726,8.267584713501616,5.918410714806936,5.918410714806936,5.29122366008484,2.9507869812006646,2.9507869812006646,1.8619733600807227,1.8619733600807227,1.2543140447096106,1.2543140447096106,0.7364122363429789,0.7364122363429789,-1.76,342.2647074289226,7.348225108225108,2.882979196035713,1.2165342522264557,63.04858234025605,9.720841474747257,11.818733146076179,5.563451491696996,0.0,5.559266895052008,0.0,4.794537184071822,0.0,5.261891554738487,0.0,0.0,6.06636706846161,6.196843571613076,7.109797541277533,4.736862953800049,0.0,5.261891554738487,4.9839785209472085,0.0,0.0,7.109797541277533,28.180466210895514,0.0,11.818733146076179,10.296129848852058,0.0,5.749511833283905,0.0,12.093776062224741,0.0,11.33111286753076,5.563451491696996,17.057747824146507,0.0,0.0,0.0,65.88,5.559266895052008,4.794537184071822,0.0,5.563451491696996,5.749511833283905,0.0,19.37300818135222,6.069221312792274,0.0,4.9839785209472085,9.998754508538536,4.774537037037037,0.0,13.23935185185185,8.48037037037037,-0.41495370370370344,0.3020833333333337,3.2737499999999997,1.4325462962962963,0.0,1.4123148148148148,0.14285714285714285,11.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.2551799999999999,38.32970000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.7
C/N=C(/O[N][CH]c1ccc(cc1)OC)O,8.812135914563765,-0.47244289073654167,8.812135914563765,0.47244289073654167,0.46026933536337983,208.21699999999998,196.12099999999995,208.084792244,80.0,2.0,0.4013285239683875,-0.49676820190158766,0.49676820190158766,0.4013285239683875,1.3333333333333333,2.0,2.533333333333333,2.376548064802076,321.94431513360104,11.096011838247808,8.54488871337573,8.54488871337573,7.257550155273625,4.2617391871505905,4.2617391871505905,2.6051365156758695,2.6051365156758695,1.6432191645889953,1.6432191645889953,0.8651523444254874,0.8651523444254874,-1.75,2643.365214005823,11.325471698113208,5.871301775147929,3.864186526552824,88.31171895723932,14.680978932377387,12.29426823919648,0.0,0.0,0.0,6.08380568594452,0.0,4.992404732635669,0.0,0.0,12.13273413692322,23.176282226741417,7.04767198267719,7.109797541277533,14.680978932377387,6.08380568594452,0.0,5.480096598121202,4.992404732635669,0.0,14.157469523954724,36.37367617145601,0.0,5.749511833283905,10.216959551921251,0.0,5.749511833283905,0.0,25.347802604739947,4.8375885837366335,6.544756405912575,5.563451491696996,29.257873006482107,0.0,0.0,0.0,65.15,6.08380568594452,0.0,0.0,0.0,0.0,11.3129633249809,13.592428388589765,19.242531678200756,12.13273413692322,15.310089914493505,9.843390348640755,4.994401187370163,0.0,7.858651105121163,8.812135914563765,4.354312641723356,0.769478038128832,7.224107142857143,-0.47244289073654167,1.4591666666666665,3.000190194305454,0.2,15.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,1.28489,55.60280000000003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.13
NN/C(=Cc1ccccc1)/O,8.936354875283447,-0.045185185185184995,8.936354875283447,0.045185185185184995,0.3347382732227863,150.18099999999998,140.10099999999997,150.07931294,58.0,0.0,0.19860274890364876,-0.49390889802156007,0.49390889802156007,0.19860274890364876,1.3636363636363635,2.0,2.5454545454545454,2.7907967038601966,243.52878773918385,8.104448006685086,5.98866547982734,5.98866547982734,5.32569850269549,3.2503158040573776,3.2503158040573776,2.084599148163749,2.084599148163749,1.2508407199341323,1.2508407199341323,0.7487995629137782,0.7487995629137782,-1.4799999999999998,370.93558073874095,7.625042016806723,3.630532407407407,2.3106072329002028,65.12580696915767,5.106527394840706,0.0,5.883099654642741,0.0,0.0,0.0,5.425791397110385,5.842670270266239,0.0,0.0,30.33183534230805,5.563451491696996,6.076020106833881,0.0,5.106527394840706,6.076020106833881,0.0,5.425791397110385,5.842670270266239,0.0,0.0,41.77838648864778,0.0,0.0,11.268461667376624,0.0,0.0,0.0,5.106527394840706,0.0,0.0,5.563451491696996,36.21493499695079,0.0,6.076020106833881,0.0,58.28,0.0,0.0,0.0,5.883099654642741,0.0,5.563451491696996,0.0,6.076020106833881,30.33183534230805,5.425791397110385,10.949197665106944,0.0,0.0,0.0,8.936354875283447,3.035574452003024,4.906401171579743,9.413336167800454,1.5416666666666665,0.0,0.0,0.0,11.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0063000000000002,44.37090000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.84
C/N=C(c1n(CC)cnc1/C(=NCC)/O)/O,9.662663454270596,-0.1806481481481481,9.662663454270596,0.15999716553287957,0.5943366782710966,224.26399999999998,208.13599999999997,224.127325752,88.0,0.0,0.23477319997173388,-0.4919852293313205,0.4919852293313205,0.23477319997173388,1.375,2.0625,2.5625,3.304554221701164,420.4535619311226,12.129392033067417,9.67484540456247,9.67484540456247,7.650595667591543,5.101921255900925,5.101921255900925,3.072960416220551,3.072960416220551,2.1217156516609936,2.1217156516609936,1.3506317563155297,1.3506317563155297,-1.8499999999999999,4549.448365643622,12.220671378091874,5.293473607427961,2.2089334220503134,94.00389028494163,14.780154437472765,5.693927994848461,5.693927994848461,11.795490688715223,0.0,0.0,9.984809465271338,4.9839785209472085,0.0,0.0,0.0,13.847474399381248,20.13718479450234,6.3273200747645415,10.213054789681411,11.795490688715223,0.0,9.551078168738563,9.984809465271338,20.392230805293824,13.592428388589765,17.715176064461463,0.0,0.0,0.0,0.0,0.0,0.0,45.15205203572496,6.544756405912575,0.0,25.23533038907817,16.31212954003588,0.0,0.0,0.0,83.0,0.0,10.213054789681411,0.0,17.489418683563684,18.78344080667361,0.0,13.37499205744173,11.49083684748198,6.923737199690624,14.968787986218548,0.0,1.6935185185185184,0.0,11.55395171957672,19.313759448223735,0.6449074074074077,-0.3406453136810277,0.0,1.5351851851851852,4.793643943688586,1.4723457577475434,0.5,16.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,1.1619000000000002,62.69760000000002,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.8
Nc1cc(ccc1C)c1ccc(c(c1)O)N,9.529057224741749,0.09411706349206361,9.529057224741749,0.09411706349206361,0.5042325713223028,214.268,200.15599999999995,214.110613068,82.0,0.0,0.13857822163724162,-0.5057729142210978,0.5057729142210978,0.13857822163724162,0.875,1.5,2.125,2.5020803743746223,485.9509577468787,11.706742302257043,9.066015749016966,9.066015749016966,7.575387400469407,5.027024810364776,5.027024810364776,3.8449621192455945,3.8449621192455945,2.6430079044281434,2.6430079044281434,1.5432774860545566,1.5432774860545566,-2.1599999999999997,4453.211453270732,10.360920365298131,3.7736634061908787,1.7950303871052975,94.32745458617904,16.573862349165076,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,41.81319288016644,5.687386274683562,5.687386274683562,5.106527394840706,11.374772549367124,0.0,0.0,0.0,6.923737199690624,11.46733495432437,41.96165390246666,0.0,16.876414816677897,11.46733495432437,11.374772549367124,5.749511833283905,0.0,5.106527394840706,0.0,6.923737199690624,5.563451491696996,36.39820241076966,0.0,11.126902983393991,0.0,72.27,0.0,5.106527394840706,0.0,5.749511833283905,5.687386274683562,22.37774074977455,0.0,12.13273413692322,31.189205473537065,0.0,11.46733495432437,0.0,0.0,0.0,9.529057224741749,15.424536984546906,0.09411706349206361,10.99438492063492,0.0,1.9579038065843621,0.0,0.07692307692307693,16.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.5320200000000006,67.10460000000002,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.09
Oc1nc(c(o1)c1ccccc1)N,8.937431972789115,-0.40615457294028734,8.937431972789115,0.19787037037037059,0.692162167236092,176.17499999999998,168.11099999999996,176.058577496,66.0,0.0,0.39312247280970314,-0.46561949065319863,0.46561949065319863,0.39312247280970314,1.2307692307692308,1.9230769230769231,2.4615384615384617,2.52646374475782,408.80798019749574,9.259148545064338,6.766777096601535,6.766777096601535,6.270856947829097,3.778427420831573,3.778427420831573,2.5768296173883587,2.5768296173883587,1.6780614943541876,1.6780614943541876,1.1165438338964473,1.1165438338964473,-1.9699999999999995,1451.644963716997,7.6673647482844585,2.8199872043704444,1.3326098814207263,74.63659901979307,15.25734580905624,0.0,11.57811019670947,0.0,0.0,6.076784263612818,0.0,0.0,4.9839785209472085,0.0,30.33183534230805,0.0,5.563451491696996,0.0,9.523678331894054,5.817862777835028,0.0,4.9839785209472085,0.0,0.0,5.733667477162185,30.33183534230805,0.0,17.400483174184256,5.733667477162185,5.817862777835028,6.076784263612818,0.0,10.090505915787915,0.0,0.0,0.0,34.7489862793614,0.0,11.323698910571437,0.0,72.28,6.076784263612818,0.0,0.0,5.817862777835028,5.760247418874442,5.563451491696996,0.0,0.0,30.33183534230805,4.9839785209472085,15.25734580905624,4.919768518518518,0.0,3.55411186696901,8.937431972789115,6.307436696900983,0.5988888888888892,9.255183295540439,-0.40615457294028734,0.0,0.0,0.0,13.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,1.6293999999999993,48.01620000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.15
Oc1cn(c(c1)C(=O)O)C(=O),10.303148148148148,-1.2524074074074074,10.303148148148148,0.24120370370370336,0.5856319652928694,155.10899999999998,150.069,155.02185764,58.0,0.0,0.35258817678034515,-0.506322120955451,0.506322120955451,0.35258817678034515,1.6363636363636365,2.272727272727273,2.6363636363636362,3.2202493901832443,301.53096961035277,8.430721420318147,5.390188174996478,5.390188174996478,5.147065707741407,2.743069982156145,2.743069982156145,1.9013748876253678,1.9013748876253678,1.1668096766938474,1.1668096766938474,0.7233123695329505,0.7233123695329505,-1.78,338.60290770652,7.328459869848157,2.4517901863265905,1.2087900796842435,61.49193096037936,10.213054789681411,11.443439828132366,0.0,6.410095306116121,0.0,5.969305287951849,9.361636831863176,4.794537184071822,0.0,0.0,0.0,0.0,6.06636706846161,6.196843571613076,19.802129157825057,12.37940059406797,0.0,4.567099647791355,0.0,0.0,0.0,17.957138634923147,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,27.159555031540734,4.794537184071822,0.0,10.488465178920283,12.263210640074686,0.0,0.0,0.0,79.53,5.969305287951849,9.589074368143644,0.0,11.443439828132366,6.410095306116121,16.83031028786604,0.0,0.0,0.0,0.0,10.213054789681411,0.7893518518518519,0.0,20.43675925925926,17.190092592592592,-0.25231481481481444,-1.4936111111111108,0.9967592592592593,1.332962962962963,0.0,0.0,0.0,11.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,-0.06980000000000014,35.20459999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.35
